"Word","fit1.coef1","fit1.coef1.p","fit1.coef2","fit1.coef2.p","fit1.aic","fit1.bic","fit1.loglik","fit2.coef1","fit2.coef1.p","fit2.coef2","fit2.coef2.p","fit2.coef3","fit2.coef3.p","fit2.aic","fit2.bic","fit2.loglik","Inquirer","SentiWordNetPositive","SentiWordNetNegative","SentiWordNetPolarity","MicroWNOpPositive","MicroWNOpNegative","MicroWNOpPolarity","MqapPolarity","MqapStrength","Predicted","Model","RawScore","NormedScore"
"uninformed/a",-13.7547365049174,0,-1.16253756344081,0.0668457550862674,-30.2926047915929,76.6795887075268,-30.2926047915929,-13.7037547195786,5.27951842047133e-255,-1.31688915030207,0.0701294568259063,-1.11185006792669,0.458486553720582,-21.6462545620591,65.8246398981957,-21.6462545620591,"Negativ",0.25,0.125,"positive",NA,NA,NA,"negative",1,"neutral","None",-1.31688915030207,0
"uninhabited/a",-15.7662348000984,1.07373109323606e-158,0.299253531347598,0.359349406002392,-23.3869046482776,62.8681884208961,-23.3869046482776,-15.493783701971,3.90486735500089e-135,0.99051097142598,0.0533580024206474,-3.42702664034241,0.0000385638178787072,-14.2536310780007,51.0393929300789,-14.2536310780007,NA,0,0.5,"negative",NA,NA,NA,NA,NA,"neutral","None",0.99051097142598,0
"uninhibited/a",-15.4881050946681,1.28423899816178e-139,-0.31980562366802,0.502271386180077,-31.1878620076573,78.4701031396557,-31.1878620076573,-15.1770912516695,2.74498089688841e-143,0.126508142793598,0.827342044749226,-3.2778583610675,0.00000056772136147347,-17.1176416595115,56.7674140931003,-17.1176416595115,NA,0,0.625,"negative",NA,NA,NA,NA,NA,"neutral","None",0.126508142793598,0
"uninitiated/a",-15.1216383491086,5.74257602953788e-153,0.922715908735084,0.0000115372526202424,-27.8513581608774,71.7970954460958,-27.8513581608774,-15.0113149829978,8.43867294383512e-146,1.23529600906531,0.00000212095155282524,-1.3595596331841,0.00358960183543751,-23.4805752765912,69.4932813272599,-23.4805752765912,NA,0.125,0.375,"negative",NA,NA,NA,NA,NA,"positive","Quadratic",1.23529600906531,0.668732491919154
"uninspired/a",-12.1862867698416,9.33903208862922e-71,-3.00145267680487,0.00000000000000000000000000000000240775017740479,-561.014041091428,1138.1224613072,-561.014041091428,-11.8117874605773,9.4650232190609e-60,-3.63081018015343,0.00000000000000000000000000000450379750264089,-4.44644956843974,0.000273632455360842,-106.9151821292,236.362495032477,-106.9151821292,NA,0.375,0.5,"negative",NA,NA,NA,NA,NA,"negative","Quadratic",-3.63081018015343,-2.16733856038697
"uninspiring/a",-13.2849017295899,1.63262476815907e-134,-3.06848672563877,0.000000000000000000000137992890839435,-155.31851640778,326.731411939901,-155.31851640778,-12.870766166358,1.68521220940417e-134,-3.90162966917359,0.0000000000000000000000000870392243302908,-4.83512185315986,0.000000000000000000000000000000000000000620346510331308,-54.8160319000981,132.164194574274,-54.8160319000981,NA,0.375,0.25,"positive",NA,NA,NA,NA,NA,"negative","Quadratic",-3.90162966917359,-2.32517796695646
"unintelligible/a",-14.9921235049542,2.46936710880695e-98,-1.38753870530304,0.00000000077415164571213,-18.3840665361064,52.8625121965537,-18.3840665361064,-14.9535001492128,6.36483451743418e-97,-1.37401409049764,0.0000000146090401922196,-0.396232645054968,0.301567955051365,-17.8479926609278,58.228116095933,-17.8479926609278,NA,0.375,0,"positive",NA,NA,NA,NA,NA,"negative","Linear",-1.38753870530304,-0.94167938282218
"unintended/a",-14.2402577025439,3.49892063695402e-184,-0.372379284974122,0.322225502999322,-39.2868371409035,94.668053406148,-39.2868371409035,-14.0481723568723,6.56783747580133e-158,-0.104556105331438,0.840773941504786,-2.0329731997404,0.0000000571057633343123,-24.443460625489,71.4190520250553,-24.443460625489,NA,0,0.5,"negative",NA,NA,NA,NA,NA,"neutral","None",-0.104556105331438,0
"unintentional/a",-13.8504947655527,8.0005493961785e-81,-2.31130396736194,1.59725705816589e-75,-101.177948358696,218.450275841732,-101.177948358696,-13.9088223852198,6.91841665730542e-64,-2.33246720113148,1.69441219415687e-144,-0.233583221620685,0.900581037913173,-59.6126886472776,141.757508068633,-59.6126886472776,NA,0.25,0.375,"negative",NA,NA,NA,NA,NA,"negative","Linear",-2.31130396736194,-1.61655612149837
"unintentionally/r",-13.5649190621343,3.88789453146625e-60,-1.84424015950668,0,-129.404160282007,274.902699688355,-129.404160282007,-13.3180339209565,6.25816619761556e-57,-1.91143610190562,2.34101726922257e-168,-2.18441615032373,0.000000000000000000000000000000000000278199694288462,-45.0217639454567,112.575658664991,-45.0217639454567,NA,0.25,0.125,"positive",NA,NA,NA,NA,NA,"negative","Quadratic",-1.91143610190562,-1.16525047151461
"uninterested/a",-13.0052744335001,1.99402943287594e-289,-2.07760907932012,0.000000117272233992131,-72.7659604579111,161.626300040163,-72.7659604579111,-12.715276790906,2.76954980675847e-215,-2.29043741760523,0.00000525234968130033,-3.15404441872609,0.0115241826107177,-44.7793194745751,112.090769723228,-44.7793194745751,NA,0,0.625,"negative",NA,NA,NA,NA,NA,"negative","Quadratic",-2.29043741760523,-1.38614056688965
"uninteresting/a",-12.2013523127299,2.37651927654132e-115,-2.89013296343725,0.0000000000000000000000000000000000367902594603718,-495.255866962007,1006.60611304836,-495.255866962007,-11.8380074454207,6.3250171459876e-110,-3.4658031797976,0,-4.08319580718169,0.00000751923237774112,-123.405749131696,269.343629037469,-123.405749131696,NA,0.25,0.5,"negative",NA,NA,NA,NA,NA,"negative","Quadratic",-3.4658031797976,-2.07116894161172
"uninterrupted/a",-13.9959112165502,0,0.0478520790910902,0.887451607645252,-21.439847680206,58.974074484753,-21.439847680206,-14.0718676148312,0,0.224610468562502,0.453317678912686,-0.318942599930378,0.691995064894937,-20.5933760067403,63.718882787558,-20.5933760067403,"neutral",0,0,"neutral",NA,NA,NA,NA,NA,"neutral","None",0.224610468562502,0
"uninvited/a",-15.4592206721402,5.87845587973548e-202,-1.30608641635565,0.0115147117867519,-28.3493525779722,72.7930842802854,-28.3493525779722,-15.1459392562433,3.79977340785081e-204,-1.26645020035683,0.0385272991324204,-2.88080410538988,0.0000291830157078136,-19.0533290468668,60.638788867811,-19.0533290468668,NA,0,0.375,"negative",NA,NA,NA,NA,NA,"negative","Quadratic",-1.26645020035683,-0.789338854834138
"uninviting/a",-15.2294673543975,3.26983856243619e-107,-0.599411365431583,0.525487726056743,-25.9343864901548,67.9631521046506,-25.9343864901548,-14.9130586748258,2.32366955618853e-99,-0.716960071063449,0.500187758683859,-3.51479343006862,0.0325560143830884,-22.6948234386965,67.9217776514704,-22.6948234386965,NA,0.125,0.25,"negative",NA,NA,NA,NA,NA,"neutral","None",-0.716960071063449,0
"uninvolved/a",-15.2844396896466,6.74933438527539e-225,-2.40621904116718,0.00000000148855028670387,-43.1018408786629,102.298060881667,-43.1018408786629,-14.8125320988979,7.20239460873596e-206,-2.94116518371669,0.00000000879109133780427,-4.93899271855487,0.0000000000215294140188442,-17.7770768376832,58.0862844494438,-17.7770768376832,NA,0.125,0.125,"neutral",NA,NA,NA,NA,NA,"negative","Quadratic",-2.94116518371669,-1.76539866538521
"unique/a",-9.6267262940649,1.5693500167504e-168,1.36785138859518,0.000000386258128528005,-274.492174733647,565.078728591635,-274.492174733647,-9.58409818058696,3.65927445460767e-135,1.67096939003124,0.00000315861340716095,-0.955431483171154,0.249426012318178,-125.849930906822,274.231992587721,-125.849930906822,"Positiv",0,0,"neutral",NA,NA,NA,"positive",1,"positive","Linear",1.36785138859518,1.07133058488987
"uniquely/r",-12.9139259747575,0,1.42770609937384,0.0000000101365679356845,-26.9422868117964,69.9789527479337,-26.9422868117964,-12.886781991731,0,1.29611764399811,0.0000000000182728455104428,0.112600226230082,0.683396424761542,-26.8513889198606,76.2349086137987,-26.8513889198606,NA,0,0,"neutral",NA,NA,NA,NA,NA,"positive","Linear",1.42770609937384,1.11505874145064
"universal/a",-12.3937949522168,7.5046200168901e-124,1.08064419972902,0.000000543961722190101,-73.4261722507522,162.946723625845,-73.4261722507522,-12.4201451265142,4.26195862416128e-121,1.08463164749909,0.00000000000128140298953828,0.170636834217533,0.79680828761396,-47.841683412948,118.215497599974,-47.841683412948,"neutral",0,0,"neutral",NA,NA,NA,"positive",1,"positive","Linear",1.08064419972902,0.861505146645593
"universally/r",-13.0918088262381,0,0.268631950531987,0.222167067056022,-30.0296358243466,76.1536507730342,-30.0296358243466,-13.1892820063274,0,0.126249065877933,0.101687043804914,0.94310143375185,0.000165813452598706,-23.2013648314244,68.9348604369261,-23.2013648314244,NA,0,0,"neutral",NA,NA,NA,NA,NA,"neutral","None",0.126249065877933,0
"unjustified/a",-14.5243756437962,0,-1.30269215818629,0.0000063536992400208,-20.8717335074983,57.8378461393377,-20.8717335074983,-14.5701352056199,0,-1.30661937536431,0.00000476305518247244,0.365361222216804,0.430911743680968,-20.5641862241373,63.6605032223519,-20.5641862241373,"Negativ",0,0.125,"negative",NA,NA,NA,"negative",1,"negative","Linear",-1.30269215818629,-0.87969289842195
"unjustly/r",-16.280470105561,5.39324720902529e-164,0.0211472501006049,0.953887660708136,-17.0628719225178,50.2201229693766,-17.0628719225178,-16.2694167607736,3.52857667104369e-160,0.0352627193276099,0.927517210809664,-0.0990324933154735,0.909499478805165,-17.0564856028041,56.6451019796857,-17.0564856028041,NA,0.125,0,"positive",NA,NA,NA,"negative",2,"neutral","None",0.0352627193276099,0
"unkind/a",-14.3900001254685,0,-1.77521928928256,0.00257599386443927,-16.3893489388839,48.8730770021088,-16.3893489388839,-14.396176759478,0,-1.77765713452464,0.00251066485407992,0.0494308394134037,0.92676119156223,-16.3848251539892,55.3017810820558,-16.3848251539892,"Negativ",0.5,0.375,"positive",NA,NA,NA,"negative",2,"negative","Linear",-1.77521928928256,-1.22490783804796
"unknowing/a",-15.2922703571612,1.83737039926676e-246,-1.09376507527697,0.0632659407591826,-21.453089123955,59.000557372251,-21.453089123955,-15.2265330084846,1.60398024212142e-242,-1.07883348557458,0.0790791550935444,-0.554552563026468,0.37664460281324,-21.0632003982459,64.6585315705692,-21.0632003982459,NA,0,0.125,"negative",0,1,"negative",NA,NA,"neutral","None",-1.07883348557458,0
"unknowingly/r",-13.9082216268432,0,0.0892895732844377,0.620194816641432,-51.9318468825262,119.958072889393,-51.9318468825262,-13.6473539688413,8.26974193519701e-307,0.573781141849947,0.00321293696644785,-2.8940080776853,0.00000000000000672086478864937,-18.7663485085639,60.0648277912052,-18.7663485085639,NA,0,0.375,"negative",NA,NA,NA,NA,NA,"positive","Quadratic",0.573781141849947,0.283187439545188
"unknowledgeable/a",-16.3170003942058,7.6590934558228e-142,-1.4417288746485,0.250100069740434,-16.4907134443335,49.075806013008,-16.4907134443335,-16.6725995845399,1.02628092788034e-119,-1.41524353240918,0.196042202988493,2.86262467966567,0.136856472719524,-15.4901300719153,53.512390917908,-15.4901300719153,NA,0,0.125,"negative",0,1,"negative",NA,NA,"neutral","None",-1.41524353240918,0
"unknown/a",-11.987008838715,7.50973132805713e-120,0.0716812512342204,0.805320503100221,-69.5083508254488,155.111080775239,-69.5083508254488,-11.9219965516147,9.74782901086473e-118,0.285660796491132,0.000000000288600632385582,-0.76216281663063,0.0000000000000151772621387994,-39.1638373029348,100.859805379947,-39.1638373029348,"neutral",0,0.625,"negative",NA,NA,NA,NA,NA,"positive","Quadratic",0.285660796491132,0.115264722843486
"unlikable/a",-13.6659064588279,0.00000000000000000000000000000000000000000000310454351554197,-2.11063408505798,0.000000000000000128857030504336,-68.6694901905518,153.433359505445,-68.6694901905518,-13.4666755855401,0.000000000000000000000000000000000000000000183708941452509,-2.20380370932934,0.00000000000000680513501366556,-1.7634308044561,0.000000000000000141986056851538,-33.5959924715404,89.7241157171582,-33.5959924715404,NA,0.125,0.375,"negative",NA,NA,NA,NA,NA,"negative","Quadratic",-2.20380370932934,-1.33564858364039
"unlikeable/a",-13.8002199815446,0.00000000000000000000000000000000000000000254110502309486,-2.49871115902567,0.0000000000000000000000000260348315631372,-72.2760356906333,160.646450505608,-72.2760356906333,-13.6342922638114,0.0000000000000000000000000000000000000000762799791111822,-2.63270946474566,0.000000000000000000000000000718137360618558,-1.49531124622557,0.00000000000581486762615957,-48.0481090510406,118.628348876159,-48.0481090510406,NA,0.125,0.375,"negative",NA,NA,NA,NA,NA,"negative","Quadratic",-2.63270946474566,-1.58562405680182
"unlikely/a",-11.4716464302654,0,-0.772842458434268,0.107093432400774,-278.89800214046,573.890383405262,-278.89800214046,-11.3054460573081,4.14774115387445e-231,-0.654006573315855,0.198839131090504,-1.70481980942851,0.0207893883863525,-49.0874346782676,120.707000130613,-49.0874346782676,NA,0,0.5,"negative",NA,NA,NA,"negative",1,"neutral","None",-0.654006573315855,0
"unlimited/a",-12.7308776970801,5.52762196091163e-169,0.307608576922657,0.24292368251854,-34.1905988950869,84.4755769145148,-34.1905988950869,-12.6381675264086,8.40939970941355e-172,0.526609267287391,0.130861146569054,-1.07512644579359,0.0772004857543756,-31.9018352463026,86.3358012666827,-31.9018352463026,"Positiv",0.125,0.5,"negative",NA,NA,NA,"positive",1,"neutral","None",0.526609267287391,0
"unloved/a",-14.8750519574546,0,-0.642209146663954,0.23394392660595,-20.1119455783362,56.3182702810133,-20.1119455783362,-14.859609580842,0,-0.634820937173846,0.247303969024537,-0.131952915768469,0.837411712561566,-20.091117077898,62.7143649298735,-20.091117077898,NA,0,0.125,"negative",NA,NA,NA,NA,NA,"neutral","None",-0.634820937173846,0
"unlovely/a",-16.1855284058238,0,-0.914963818470249,0.0501170993297374,-10.0860855402021,36.2665502047452,-10.0860855402021,-16.0199579495905,0,-0.879342863001507,0.0768944785370232,-1.42638694075377,0.391403046660369,-9.72965115699683,41.9914330880711,-9.72965115699683,NA,0.375,0.625,"negative",NA,NA,NA,NA,NA,"neutral","None",-0.879342863001507,0
"unlucky/a",-13.2758541352303,2.93734849513179e-253,-1.01986855077278,0.0661998970486881,-47.4920752918872,111.078529708115,-47.4920752918872,-13.1498105629974,1.37745797375099e-251,-0.964109056817906,0.0993333214018053,-1.12927410069395,0.0000217367964776289,-38.3242899886648,99.180710751407,-38.3242899886648,"Negativ",0.125,0.75,"negative",NA,NA,NA,"negative",2,"neutral","None",-0.964109056817906,0
"unmanageable/a",-16.2780759148983,7.3510655333839e-136,0.109035182203646,0.834984501735381,-15.5487460015998,47.1918711275405,-15.5487460015998,-15.8394438840849,7.76435845265896e-141,0.629136275116704,0.327115487502909,-4.57940625181743,0.0071579434311948,-11.3305894651817,45.1933097044408,-11.3305894651817,NA,0.125,0,"positive",NA,NA,NA,NA,NA,"neutral","None",0.629136275116704,0
"unmanned/a",-15.5951370439076,0,-1.26135585898275,0.00000407408351996936,-15.9489440108173,47.9922671459757,-15.9489440108173,-15.2371617225501,0,-1.25055414332264,0.0000642894256557164,-3.21562338487352,0.00200931455018002,-10.8312585791164,44.1946479323102,-10.8312585791164,NA,0,0.25,"negative",NA,NA,NA,NA,NA,"negative","Quadratic",-1.25055414332264,-0.780074291865834
"unmarked/a",-15.2152760489411,8.69401988309568e-267,-1.13517583938681,0.0657843710431883,-19.3755649530081,54.8455090303573,-19.3755649530081,-15.1712257816636,1.85683797236631e-256,-1.13533040756666,0.0744165461548304,-0.355630160274024,0.651122899690178,-19.27453151677,61.0811938076174,-19.27453151677,NA,0.125,0.5,"negative",NA,NA,NA,NA,NA,"neutral","None",-1.13533040756666,0
"unmarried/a",-15.0775833228948,5.0764889914332e-110,0.487444181524387,0.00192447215726638,-40.2332072503972,96.5607936251355,-40.2332072503972,-14.8270276551854,3.20964948853662e-95,1.27759839223207,0.0000074039129099686,-3.38233897090998,0.000000000252831288233222,-18.1279220380922,58.7879748502618,-18.1279220380922,NA,0,0.75,"negative",NA,NA,NA,NA,NA,"positive","Quadratic",1.27759839223207,0.693387228104036
"unmatchable/a",-16.4452335969429,0,1.7487045301855,0.00020238199774178,-14.0768050222903,44.2479891689216,-14.0768050222903,-16.6362036109527,0,1.24316720121036,0.0147694402335085,2.08921326387452,0.113928445768751,-12.8879085431001,48.3079478602775,-12.8879085431001,NA,0.5,0,"positive",NA,NA,NA,NA,NA,"positive","Linear",1.7487045301855,1.34957110406482
"unmatched/a",-14.2594822761318,0,2.73099447282514,0.0000793870344605316,-38.25579014078,92.605959405901,-38.25579014078,-14.3722825249914,0,1.75731271146,0.000449524381999667,2.64447721338531,0.00000000794280282730374,-23.6359821209705,69.8040950160184,-23.6359821209705,NA,0,0,"neutral",NA,NA,NA,NA,NA,"positive","Quadratic",1.75731271146,0.972975021965456
"unmentionable/a",-15.8073098692357,0,-0.858253240775513,0.0243373571371534,-11.2959032485132,38.6861856213674,-11.2959032485132,-15.8816656831328,0,-0.872567353137028,0.0197400007412862,0.54674490216787,0.647463415702248,-11.1910608897784,44.9142525536342,-11.1910608897784,NA,0,0.375,"negative",NA,NA,NA,NA,NA,"negative","Linear",-0.858253240775513,-0.554998412233494
"unmistakable/a",-14.7844636017086,4.97421955944404e-158,0.263398070816418,0.248053473413403,-35.9178313731273,87.9300418705956,-35.9178313731273,-14.6120503276711,7.67101481156675e-156,0.60630878221077,0.0160599650536171,-1.94531696623488,0.00000260950533819907,-24.1858425393276,70.9038158527325,-24.1858425393276,"neutral",0.625,0,"positive",NA,NA,NA,NA,NA,"positive","Quadratic",0.60630878221077,0.302145245980145
"unmistakably/r",-15.1856440928836,4.11640855874934e-235,-0.151528182496278,0.647525634990384,-18.4070099501763,52.9083990246937,-18.4070099501763,-15.2380001669651,6.45194735197887e-231,-0.197615168249392,0.553055909856369,0.46085755393504,0.422040643072203,-18.0859138870767,58.7039585482308,-18.0859138870767,NA,0.125,0,"positive",NA,NA,NA,NA,NA,"neutral","None",-0.197615168249392,0
"unmitigated/a",-15.0760004336656,4.63431160041271e-199,-1.95137800129595,0.00000000000000000000000000000000000000395144338766751,-36.9052621535357,89.9049034314124,-36.9052621535357,-15.518804968655,1.90455733505391e-202,-1.84895710274967,0.0000000000000000000000000000000000101206274467081,3.1389006814144,0.0000000014209550079363,-18.3988957363378,59.329922246753,-18.3988957363378,"neutral",0,0.625,"negative",NA,NA,NA,NA,NA,"negative","Quadratic",-1.84895710274967,-1.12883637079568
"unmotivated/a",-15.221180643781,4.36848488156396e-137,-1.21646948428552,0.000720634268924852,-32.5920457081354,81.2784705406117,-32.5920457081354,-15.19543352799,1.18309411622246e-105,-1.2951791761334,0.00250343962156883,-0.612200814419717,0.711082196266334,-21.8531789926763,66.2384887594301,-21.8531789926763,NA,0,0,"neutral",NA,NA,NA,NA,NA,"negative","Linear",-1.21646948428552,-0.816701054766347
"unmoved/a",-15.0304337226277,1.78273061852856e-136,-1.29927044251048,0.000222831092841974,-35.2070739358569,86.5085269960548,-35.2070739358569,-14.7383002849275,2.96717594874104e-126,-1.22362141437202,0.00112479629051763,-2.72440965996378,0.00000109711600103041,-22.6906406741875,67.9134121224523,-22.6906406741875,"Negativ",0.25,0.25,"neutral",NA,NA,NA,"negative",1,"negative","Quadratic",-1.22362141437202,-0.764377319796935
"unmoving/a",-15.6613090160261,2.42869953499553e-208,-2.76377112322802,0.00000000404508257749045,-17.0857187598347,50.2658166440105,-17.0857187598347,-15.4390278299261,2.40455872390724e-192,-3.03197332810144,0.0000000106244359631257,-2.12001858895159,0.00663739926768204,-13.2812994166833,49.0947296074439,-13.2812994166833,NA,0,0.625,"negative",NA,NA,NA,NA,NA,"negative","Quadratic",-3.03197332810144,-1.81832359952944
"unnamed/a",-14.2272268546137,1.73101623220649e-83,-0.140348272124346,0.531561417039368,-50.4196362854045,116.93365169515,-50.4196362854045,-13.9671156209351,7.91996946262629e-79,0.236445007168093,0.294221986383225,-2.69334899401341,0.0000000000000373426696914568,-19.6428282586151,61.8177872913075,-19.6428282586151,NA,0,0,"neutral",NA,NA,NA,NA,NA,"neutral","None",0.236445007168093,0
"unnatural/a",-13.5497519515924,3.5923681205838e-139,-0.564978318929323,0.0166166046694594,-46.5124389336569,109.119256991655,-46.5124389336569,-13.3833766715061,5.26329300302068e-131,-0.420367085527426,0.162918376670953,-1.55539093706504,0.0000000000173154629329628,-23.5877620072531,69.7076547885835,-23.5877620072531,"Negativ",0,0.75,"negative",NA,NA,NA,"negative",1,"negative","Linear",-0.564978318929323,-0.340740060117141
"unnaturally/r",-15.083755204887,2.49019472830028e-220,-0.202348909476399,0.352464229719969,-17.3338353122571,50.7620497488551,-17.3338353122571,-14.9474311884622,4.27795464609686e-207,-0.0446961069900579,0.862285872395408,-1.28621488468846,0.0306144857862192,-14.9710250178226,52.4741808097226,-14.9710250178226,NA,0,0,"neutral",NA,NA,NA,"negative",2,"neutral","None",-0.0446961069900579,0
"unnecessarily/r",-12.5190709849798,0,-1.62216223445213,0.0000000000572158508963633,-154.399262443103,324.892904010547,-154.399262443103,-12.1580088288501,0,-1.6396102965693,0.000000123695474510886,-3.45697134048531,0.0000000000000000000000000000000000000000000000000000107122733967128,-26.5994001510474,75.7309310761722,-26.5994001510474,NA,0.375,0,"positive",NA,NA,NA,NA,NA,"negative","Quadratic",-1.6396102965693,-1.00682456221322
"unnecessary/a",-11.0068779897723,2.51631952433974e-180,-1.08970561354332,0.00000298415505500078,-578.501147846271,1173.09667481688,-578.501147846271,-10.7938496704602,1.33455043262142e-127,-1.04326496423664,0.000134083210765044,-2.10409708617016,0.0119919021830096,-45.4283446121034,113.388819998284,-45.4283446121034,"Negativ",0.25,0.25,"neutral",NA,NA,NA,"negative",1,"negative","Quadratic",-1.04326496423664,-0.659261712484682
"unneeded/a",-14.2418795011214,2.15487691636443e-251,-1.22670272840369,0.00212362883085626,-54.2612263482183,124.616831820778,-54.2612263482183,-13.963111922353,3.04089706325777e-222,-1.05959240810764,0.0938997146098248,-2.95292826260151,0.0000000000000131049460490284,-23.0718360248975,68.6758028238725,-23.0718360248975,NA,0.25,0.25,"neutral",NA,NA,NA,"negative",1,"negative","Linear",-1.22670272840369,-0.82417717310528
"unnerved/a",-15.0657723713925,0,-0.274805336244885,0.554212474407589,-20.8719801396032,57.8383394035473,-20.8719801396032,-14.8370526783734,0,-0.00252355637268381,0.996287156946585,-2.21436980925801,0.00688869338596106,-16.9456441419073,56.423419057892,-16.9456441419073,NA,0,0.625,"negative",NA,NA,NA,"negative",2,"neutral","None",-0.00252355637268381,0
"unnerving/a",-13.8500608431312,4.90687632780242e-160,0.05840300069664,0.825457152363832,-114.434842896536,244.964064917414,-114.434842896536,-13.5536464818782,3.04821166423787e-160,0.645742409904179,0.032454910731358,-3.39927106425269,0.0000000000000000000000000000184258686856895,-42.489695446155,107.511521666387,-42.489695446155,NA,0.625,0,"positive",NA,NA,NA,"negative",2,"positive","Quadratic",0.645742409904179,0.325128009947869
"unnoticeable/a",-15.3834859294995,0,0.713286515854789,0.00179658363568199,-17.3466475417837,50.7876742079085,-17.3466475417837,-15.2589445788349,0,0.992964404180847,0.000464052528333286,-1.38115358851824,0.0779957987396774,-15.7361696177505,54.0044700095784,-15.7361696177505,NA,0,0.625,"negative",NA,NA,NA,NA,NA,"positive","Linear",0.713286515854789,0.593124026675668
"unnoticed/a",-13.5250911273907,0,-0.0137996724723674,0.95033851363793,-26.8239451486134,69.7422694215679,-26.8239451486134,-13.5117578257571,0,0.00137104971995174,0.995146898444518,-0.123551343981999,0.648815918977046,-26.7198755771932,75.9718819284638,-26.7198755771932,"Negativ",0,0.125,"negative",NA,NA,NA,"negative",1,"neutral","None",0.00137104971995174,0
"unobservant/a",-16.4689247730269,0,-1.66778686762016,0.00159597717426126,-9.29231295811657,34.6790050405741,-9.29231295811657,-16.2968818666828,0,-1.3748084096473,0.00234294450481107,0.793009782241169,0.627300069902393,-9.2367508094357,41.0056323929488,-9.2367508094357,NA,0,0,"neutral",NA,NA,NA,NA,NA,"negative","Linear",-1.66778686762016,-1.14642075335503
"unobstructed/a",-15.877825169837,4.0199642836124e-267,0.978079138776822,0.192687649553465,-22.0716018031177,60.2375827305763,-22.0716018031177,-15.9466213089545,6.11314670068507e-223,0.833533668418532,0.269698192763043,0.711093506680919,0.665829651263126,-21.9782940913816,66.4887189568405,-21.9782940913816,NA,0.5,0,"positive",NA,NA,NA,NA,NA,"neutral","None",0.833533668418532,0
"unobtrusive/a",-14.0101926760139,4.81204267043409e-57,2.30834320788065,0.0001173741032847,-71.2732165065372,158.640812137415,-71.2732165065372,-13.994527357553,7.70382421530039e-62,4.43324628908074,0.0000774520145698635,-4.95258164779019,0.0000000000000429642040687328,-34.5809288688396,91.6939885117566,-34.5809288688396,NA,0,0.625,"negative",NA,NA,NA,NA,NA,"positive","Quadratic",4.43324628908074,2.5325665027676
"unoccupied/a",-15.2357052003938,8.75033898802044e-81,-0.666002053342393,0.527394432033386,-21.6915767357312,59.4775325958035,-21.6915767357312,-15.0034116464584,2.41062546056683e-80,-0.578388395193414,0.620814378716085,-2.18855822662838,0.0224783943175172,-19.1457451791981,60.8236211324736,-19.1457451791981,NA,0,0.375,"negative",NA,NA,NA,NA,NA,"neutral","None",-0.578388395193414,0
"unofficial/a",-14.9219871127308,1.33858278814225e-100,0.735062603174908,0.00116335143349214,-45.1352966520334,106.364972428408,-45.1352966520334,-14.7123384861001,1.04421103251588e-87,1.48812282715189,0.0000936033925552172,-3.00773307404227,0.0000000000225503321683276,-20.8925951569287,64.3173210879348,-20.8925951569287,NA,0,0.625,"negative",NA,NA,NA,NA,NA,"positive","Quadratic",1.48812282715189,0.8160853839729
"unopened/a",-15.2326392463967,3.82978644496465e-238,-0.404747087233092,0.60622291669013,-23.2106292274639,62.5156375792689,-23.2106292274639,-15.0228501723929,1.12512677935133e-221,-0.682480017863605,0.443033309839491,-2.78042856018565,0.135452895948047,-21.9379772499203,66.4080852739179,-21.9379772499203,NA,0,0.5,"negative",NA,NA,NA,NA,NA,"neutral","None",-0.682480017863605,0
"unorganized/a",-14.1765544602068,2.90457540740194e-106,-1.8247388140555,0.000050068984704285,-34.5515918170092,85.1975627583594,-34.5515918170092,-14.0533504199175,2.67970418660744e-91,-1.91548182416605,0.000133497622151284,-1.34214264263762,0.269775846337921,-30.9426799844461,84.4174907429695,-30.9426799844461,NA,0,0.75,"negative",NA,NA,NA,NA,NA,"negative","Linear",-1.8247388140555,-1.26108540041382
"unoriginal/a",-13.1847626475625,5.92213810462446e-78,-3.08937454742216,0.0000000000000000000000000230506814472886,-117.240410780208,250.575200684757,-117.240410780208,-12.981074595797,1.07040441673009e-74,-3.36628520465255,0.00000000000000000000000000220017953544928,-1.95807335964939,0.0000000000000000000000000000000761897964829341,-45.8736063988558,114.279343571789,-45.8736063988558,NA,0,0.75,"negative",NA,NA,NA,NA,NA,"negative","Quadratic",-3.36628520465255,-2.01316773129734
"unorthodox/a",-14.4169855501055,1.25676915800856e-122,1.02242139765844,0.000000000548322212441697,-52.615791335425,121.325961795191,-52.615791335425,-14.2324561877583,3.68888257602146e-109,1.78956331788677,0.000000000107824652662223,-2.83273878167277,0.000000000000018933523498997,-20.6463743531553,63.8248794803881,-20.6463743531553,NA,0,0.25,"negative",NA,NA,NA,"negative",2,"positive","Quadratic",1.78956331788677,0.991771367081995
"unpaid/a",-16.1937433457041,1.03971175110014e-132,1.39452117322573,0.00362799312295086,-25.2152298587474,66.5248388418358,-25.2152298587474,-16.0610468435293,1.7725050556583e-106,2.41664586799593,0.00088879705566857,-3.13765983209917,0.000203370651878415,-17.7444389399535,58.0210086539845,-17.7444389399535,NA,0.125,0,"positive",NA,NA,NA,NA,NA,"positive","Quadratic",2.41664586799593,1.35724852656347
